filename,full_path,building,image_type,datetime,latitude,longitude,resolution,camera_make,camera_model
IRX_0225.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0225.JPG,Unknown,Thermal,2022-11-02 11:14:28,40.5147563,-74.43321991,640x512,Autel Robotics,XT706
IRX_0226.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0226.JPG,Unknown,Thermal,2022-11-02 11:14:50,40.5149128,-74.43331782,640x512,Autel Robotics,XT706
IRX_0228.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0228.JPG,Unknown,Thermal,2022-11-02 11:14:53,40.51492502,-74.43328819,640x512,Autel Robotics,XT706
IRX_0227.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0227.JPG,Unknown,Thermal,2022-11-02 11:14:52,40.51491969,-74.43329918,640x512,Autel Robotics,XT706
IRX_0229.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0229.JPG,Unknown,Thermal,2022-11-02 11:14:56,40.51494618,-74.43324333,640x512,Autel Robotics,XT706
IRX_0230.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0230.JPG,Unknown,Thermal,2022-11-02 11:14:58,40.5149543,-74.43322804,640x512,Autel Robotics,XT706
IRX_0231.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0231.JPG,Unknown,Thermal,2022-11-02 11:15:00,40.51495968,-74.43321957,640x512,Autel Robotics,XT706
IRX_0233.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0233.JPG,Unknown,Thermal,2022-11-02 11:15:03,40.51497505,-74.43319514,640x512,Autel Robotics,XT706
IRX_0232.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0232.JPG,Unknown,Thermal,2022-11-02 11:15:02,40.51496617,-74.43321018,640x512,Autel Robotics,XT706
IRX_0234.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0234.JPG,Unknown,Thermal,2022-11-02 11:15:05,40.51498295,-74.43318274,640x512,Autel Robotics,XT706
IRX_0235.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0235.JPG,Unknown,Thermal,2022-11-02 11:15:07,40.51499628,-74.43316201,640x512,Autel Robotics,XT706
